Transaction_ID,Employee_ID,Transaction_Amount,Discount,Approval_Level,Bank_Account_Change,Order_Receiver,Customer_ID,Order_Status,Transaction_Date,Order_Status_Date,Is_Fraudulent
1704,19,8489.730941249682,19.13770005161529,Manager,True,14,43,Invoiced,2022-01-02,2023-03-20,False
1705,15,2587.565460683071,11.964604712637332,Senior Manager,False,11,103,Invoiced,2022-01-14,2023-06-29,False
1706,12,1266.6461293823309,19.541923000787797,Employee,True,18,106,Invoiced,2022-03-07,2023-01-15,False
1707,6,1846.7287392533053,29.22641238109146,Employee,False,14,49,Cancelled,2023-12-09,2023-12-30,False
1708,9,3991.2791312090008,11.904992648642638,Employee,False,2,29,In Progress,2022-09-18,2023-06-08,False
1709,24,9011.473181949306,7.058421219726231,Employee,False,3,83,Ordered,2023-07-09,2023-10-11,False
1710,18,7530.019631850481,4.65411025455782,Senior Manager,False,5,41,In Progress,2022-11-15,2023-01-05,False
1711,11,2783.967338774476,20.191400785871977,Employee,True,13,108,Ordered,2023-07-04,2023-07-04,False
1712,1,5091.877787857086,18.555280286265127,Manager,False,20,116,Hold,2023-06-17,2023-11-24,False
1713,2,7573.223828918293,17.475862683505746,Employee,True,2,100,Shipped,2023-12-14,2023-12-14,False
1714,4,7079.101885031406,26.543700825586438,Employee,True,16,101,Hold,2022-03-16,2023-06-07,False
1715,5,7315.519771796895,3.5820429004186627,Senior Manager,True,21,102,Shipped,2022-07-30,2023-07-24,False
1716,16,9891.210531660447,23.294463452717668,Employee,True,9,120,In Progress,2022-12-04,2023-09-23,False
1717,3,7474.505053970943,18.204838204529498,Manager,False,23,48,Cancelled,2022-11-16,2023-08-10,False
1718,20,2157.1236522098725,1.2925414232423071,Senior Manager,False,16,79,Ordered,2022-06-13,2023-09-08,False
1719,15,4247.346007968449,8.718956515390403,Employee,True,22,89,Cancelled,2023-09-02,2023-11-11,False
1720,6,1982.446276361358,26.1998047157179,Senior Manager,False,12,8,Invoiced,2023-07-19,2023-08-29,False
1721,2,3962.0067096718253,8.962508127590405,Manager,True,12,86,Hold,2022-04-27,2023-06-05,False
1722,16,7901.993649502114,21.935103766304284,Manager,True,15,88,Cancelled,2023-02-15,2023-03-18,False
1723,8,3087.227543787932,0.9563258713234835,Senior Manager,True,14,42,Hold,2023-10-07,2023-11-19,False
1724,2,3272.8443366868314,3.1679474247410546,Manager,False,16,4,Shipped,2023-12-01,2023-12-07,False
1725,22,976.7675935765967,9.155707009299336,Senior Manager,False,8,14,Ordered,2023-11-22,2023-12-06,False
1726,10,1593.3298067470557,18.705553057742648,Senior Manager,False,20,105,In Progress,2023-05-01,2023-08-07,False
1727,20,9231.810819668588,9.156899364079058,Senior Manager,False,9,37,In Progress,2022-07-12,2023-01-09,False
1728,3,9140.771238067595,29.27560629239128,Manager,True,13,93,Shipped,2022-03-25,2023-08-07,False
1729,10,5751.494928120487,27.784015880432925,Manager,True,16,81,Cancelled,2022-07-25,2022-08-29,False
1730,2,417.6709296894267,17.694555082664216,Senior Manager,True,21,31,In Progress,2022-06-01,2022-07-25,False
1731,1,7268.703114152289,27.249407173694323,Senior Manager,True,2,2,Cancelled,2022-01-26,2023-04-10,False
1732,13,4741.940725619061,29.193968154403372,Manager,False,2,23,Hold,2023-07-19,2023-09-23,False
1733,3,7906.3625611491625,11.944099406756067,Employee,False,1,119,Hold,2022-06-17,2023-08-29,False
1734,22,1370.4067580187395,24.98480117614831,Employee,False,10,52,Hold,2023-10-31,2023-11-27,False
1735,2,2521.0867074872085,29.739713141776235,Senior Manager,True,21,106,Cancelled,2023-03-14,2023-07-09,False
1736,5,6538.019465036357,6.019203759685114,Employee,True,23,41,In Progress,2022-04-09,2023-07-17,False
1737,13,7447.652912636021,11.187013575823082,Manager,False,2,42,Hold,2023-08-01,2023-10-14,False
1738,13,2649.4510880853804,7.7173486265782385,Employee,False,2,73,Invoiced,2023-03-10,2023-03-11,False
1739,9,8792.132841302044,24.490492962495928,Senior Manager,True,7,14,Cancelled,2023-08-02,2023-10-05,False
1740,4,1790.6979046536928,13.872665092227983,Manager,True,13,70,Ordered,2023-03-05,2023-10-21,False
1741,13,8950.114769983147,22.214793777722758,Employee,True,3,86,Shipped,2022-09-11,2023-06-10,False
1742,17,7841.949181998712,1.319940853159679,Senior Manager,False,17,75,Shipped,2023-11-26,2023-12-19,False
1743,20,5344.687636446534,3.03234870335939,Senior Manager,False,10,58,Ordered,2022-12-10,2023-11-18,False
1744,24,7051.910739542604,27.123794312537907,Senior Manager,False,7,88,Invoiced,2023-07-28,2023-12-06,False
1745,8,6343.579152059723,18.9420069963371,Employee,True,2,28,In Progress,2022-06-09,2022-11-22,False
1746,2,1748.3770595675608,19.49186653464764,Manager,False,2,16,Invoiced,2023-09-04,2023-10-05,False
1747,9,1057.1946778344166,15.243766922631195,Employee,True,10,106,Invoiced,2022-10-18,2023-12-24,False
1748,2,371.52398644408646,10.25734656360943,Employee,False,19,117,Cancelled,2023-12-26,2023-12-27,False
1749,2,7434.316830633848,19.930987809113347,Senior Manager,False,3,29,Cancelled,2023-02-06,2023-11-15,False
1750,20,1974.5448648741653,12.6775004242935,Senior Manager,True,22,65,Shipped,2023-03-23,2023-10-23,False
1751,16,760.1141421339611,14.518438878332466,Manager,False,1,73,In Progress,2023-09-16,2023-12-11,False
1752,7,2311.752423291125,24.38436779824814,Senior Manager,True,9,50,Invoiced,2023-04-17,2023-08-21,False
1753,13,6193.691215884487,14.171237708144632,Employee,True,8,69,Cancelled,2022-06-26,2023-03-21,False
1754,14,5604.339865535225,11.005446167952137,Senior Manager,True,4,22,Invoiced,2023-12-28,2023-12-30,False
1755,21,3172.5487180457308,4.76958982312447,Manager,True,10,67,In Progress,2023-04-05,2023-04-18,False
1756,4,8891.61775112163,2.8514832596778272,Manager,True,14,50,Shipped,2023-08-24,2023-11-30,False
1757,22,9885.014303852475,1.4302056103566296,Employee,False,20,82,Hold,2023-08-16,2023-08-16,False
1758,14,5466.27117152673,7.233530989621925,Senior Manager,True,8,24,In Progress,2022-05-09,2023-03-14,False
1759,13,1432.3959017899674,2.406545703946902,Senior Manager,False,19,80,Cancelled,2023-07-11,2023-10-13,True
1760,13,5920.423541114063,6.506764145244144,Employee,True,19,11,Hold,2022-02-10,2022-07-24,False
1761,24,511.66993363980544,23.03388745685347,Senior Manager,True,23,45,Shipped,2022-08-29,2022-12-18,False
1762,18,4279.069158160804,6.626754430707235,Senior Manager,True,7,90,In Progress,2022-06-24,2022-12-25,False
1763,16,6691.922496984575,22.154521747106852,Employee,True,20,116,In Progress,2022-08-18,2023-07-28,False
1764,24,7447.893448107788,2.2580615797445516,Manager,False,23,53,Ordered,2022-04-26,2023-06-27,False
1765,18,7638.76537081637,16.598265626421924,Senior Manager,True,15,43,Ordered,2023-04-08,2023-04-30,False
1766,14,1107.7875981217298,5.027800227125563,Senior Manager,False,5,50,Shipped,2023-03-22,2023-09-16,False
1767,11,2434.2145276783763,10.871710980544444,Manager,False,20,112,Hold,2022-12-05,2023-10-22,False
1768,19,7542.332750823113,1.2441734981874164,Manager,False,10,3,In Progress,2022-02-21,2022-02-21,False
1769,15,268.91091505403006,24.555753326589713,Manager,True,16,108,In Progress,2023-05-27,2023-07-26,False
1770,22,6829.94289405938,10.605451961134719,Manager,False,3,48,In Progress,2022-03-18,2023-09-07,False
1771,15,6619.320784003857,8.838182478203949,Manager,True,16,64,Cancelled,2023-10-24,2023-10-28,False
1772,16,3558.0804307877006,25.36763107366937,Employee,True,17,96,Cancelled,2023-03-26,2023-12-02,False
1773,1,3003.4222078795483,10.911602173221098,Manager,False,18,118,Shipped,2022-04-29,2022-06-02,False
1774,10,3158.500204612955,16.131331111157113,Senior Manager,False,11,117,In Progress,2023-12-08,2023-12-08,False
1775,24,3827.6178389157208,8.477333679334368,Employee,True,24,110,Ordered,2023-01-15,2023-05-28,False
1776,18,8132.494986798684,15.022322404414133,Senior Manager,True,21,36,In Progress,2023-05-05,2023-07-10,False
1777,17,226.9246986556683,27.743559404158656,Senior Manager,False,7,101,Hold,2022-05-19,2023-08-30,False
1778,11,5169.481701188469,24.864619612702935,Senior Manager,True,1,38,Hold,2023-07-13,2023-07-18,False
1779,5,7998.146123760438,29.52645807223615,Employee,True,4,105,In Progress,2022-11-20,2023-02-19,False
1780,23,2833.565987328467,8.543913401676988,Manager,True,11,114,Hold,2022-05-07,2023-07-11,False
1781,23,5616.082562997369,2.2094403120215897,Senior Manager,False,10,7,Shipped,2023-09-04,2023-11-02,False
1782,2,3001.4234764612775,20.03502746793772,Employee,True,23,84,Shipped,2023-07-29,2023-12-17,False
1783,16,6042.730119955602,10.737313563127316,Senior Manager,False,7,16,Hold,2022-09-28,2022-12-18,False
1784,11,1599.3060578258126,10.28386010075204,Senior Manager,False,7,118,Shipped,2023-08-08,2023-12-28,False
1785,11,3638.073410492412,9.862155450676545,Senior Manager,False,5,120,In Progress,2022-06-10,2023-10-20,False
1786,13,7536.063689366814,6.523180200645453,Senior Manager,True,10,33,Cancelled,2023-04-11,2023-04-26,False
1787,20,4416.990183355199,20.56173515324927,Employee,False,22,74,In Progress,2023-05-03,2023-12-14,False
1788,14,7299.469288421251,15.97927348802391,Senior Manager,False,14,5,Invoiced,2023-05-28,2023-08-02,False
1789,18,8828.069963149363,20.346188796822595,Senior Manager,True,2,54,In Progress,2023-05-03,2023-11-26,False
1790,5,465.6732757417672,13.050736147277448,Manager,False,13,98,Cancelled,2023-11-04,2023-11-26,False
1791,2,6678.776400917041,6.55024034713834,Employee,True,1,52,Invoiced,2022-06-25,2023-11-25,False
1792,7,8017.984333571052,4.447080589190394,Employee,False,2,78,In Progress,2023-12-18,2023-12-28,False
1793,19,8511.99379924351,9.195776324412435,Senior Manager,True,24,70,In Progress,2022-11-18,2023-12-20,False
1794,24,7333.424692347666,20.7166857508712,Employee,True,3,39,Shipped,2022-04-26,2022-07-24,False
1795,24,6921.89390906299,11.124961826979819,Senior Manager,True,8,79,Invoiced,2023-03-19,2023-11-28,False
1796,1,9177.357210697424,18.59996081034173,Senior Manager,False,22,50,Ordered,2022-06-30,2023-02-06,False
1797,9,7162.13201311706,17.089987340841304,Manager,True,23,119,Cancelled,2022-05-16,2023-07-17,False
1798,4,8212.490569524864,27.124576267865603,Employee,False,17,95,Cancelled,2022-12-23,2023-11-05,False
1799,19,405.1426809079356,26.290164660812493,Manager,True,21,2,Ordered,2023-09-26,2023-11-02,False
1800,15,9196.667151719004,11.54577269241913,Manager,True,12,119,Hold,2022-01-06,2022-03-11,False
1801,1,8644.30669663167,13.610949650283978,Senior Manager,True,3,95,Invoiced,2022-02-07,2022-06-19,False
1802,12,7441.590697526736,0.8647212583793928,Employee,True,4,15,Shipped,2022-03-05,2022-06-12,False
1803,10,7389.223913340033,21.208924897158642,Manager,False,7,84,Ordered,2022-06-05,2023-03-25,False
1804,23,9873.755331544126,10.425372035800288,Employee,True,9,119,Invoiced,2023-05-14,2023-11-25,False
1805,12,9791.839333545166,18.687784650109894,Senior Manager,True,9,82,Invoiced,2022-09-11,2023-02-13,False
1806,22,8720.319650711332,17.547418707230005,Employee,True,12,10,In Progress,2022-07-13,2022-11-05,False
1807,7,6500.469448680317,18.967208566797307,Manager,False,18,70,Shipped,2023-07-25,2023-11-15,False
1808,17,1569.2348452234148,13.396081999726132,Senior Manager,False,17,32,In Progress,2022-11-04,2023-07-15,False
1809,14,9831.434733503635,22.993989731097425,Senior Manager,False,1,48,Cancelled,2022-04-13,2022-10-18,False
1810,5,2318.3607211983494,6.8578476245101445,Senior Manager,True,8,32,Invoiced,2022-01-29,2022-03-01,False
1811,2,157.40068578758934,29.598911144071714,Employee,True,5,13,In Progress,2022-11-09,2023-12-12,False
1812,22,1376.2992272231181,7.026488991596191,Employee,True,11,38,Invoiced,2022-10-28,2023-07-20,False
1813,10,9503.66277062296,0.6616914914633398,Manager,False,13,110,Ordered,2023-05-21,2023-12-17,False
1814,4,4310.466499548243,7.515367387039192,Employee,True,12,33,Cancelled,2023-08-23,2023-10-06,False
1815,8,324.2030993646787,4.703231267749772,Senior Manager,False,7,32,Ordered,2022-06-17,2023-03-15,False
1816,8,1306.0932616001003,22.700852562613807,Employee,True,4,44,Shipped,2023-05-09,2023-06-11,False
1817,6,767.3358887210508,23.670059412011263,Manager,False,1,83,Ordered,2023-10-16,2023-12-24,False
1818,11,7132.911572257615,26.062362429221242,Senior Manager,False,9,2,Shipped,2023-10-14,2023-10-28,False
1819,4,1184.7436233885096,6.639923747796351,Employee,False,17,54,Invoiced,2023-08-27,2023-12-14,False
1820,13,1244.2411974658246,1.0019150915625818,Senior Manager,False,18,69,Hold,2023-01-30,2023-04-08,False
1821,12,9727.724282413712,17.583963959251584,Employee,False,20,38,Ordered,2022-06-27,2023-12-08,False
1822,7,5597.684771106249,2.183589782238876,Senior Manager,False,14,30,Ordered,2022-05-19,2023-09-03,False
1823,8,7938.731197158319,12.785082037695535,Senior Manager,True,2,89,In Progress,2023-07-29,2023-11-17,False
1824,23,6797.607504160816,14.959593276750624,Senior Manager,True,13,32,Ordered,2023-09-09,2023-10-12,False
1825,11,8860.756897799287,11.747208250502272,Employee,True,13,30,Cancelled,2022-04-01,2023-11-14,False
1826,10,8676.477236460634,27.51801206537545,Senior Manager,False,24,26,Ordered,2022-03-04,2023-07-04,False
1827,22,2549.726599895785,10.031544419564048,Senior Manager,False,11,11,Shipped,2023-08-06,2023-09-24,False
1828,19,7870.278526004105,23.869561376636412,Senior Manager,False,7,21,In Progress,2023-08-11,2023-11-22,False
1829,23,9645.239080939553,0.08461502447774993,Employee,True,22,17,Invoiced,2023-05-23,2023-12-11,False
1830,15,6778.940205282656,3.573177332306645,Employee,False,6,76,Cancelled,2023-11-04,2023-12-09,False
1831,10,9828.477746476281,27.298162893203248,Employee,True,19,45,Shipped,2022-12-15,2023-09-28,False
1832,21,7996.383757261081,23.32517286585248,Employee,True,24,57,Hold,2022-08-01,2023-05-14,False
1833,22,2051.300828359588,11.719471021483605,Employee,True,6,109,In Progress,2023-08-07,2023-09-02,False
1834,4,1431.8845452987173,8.250436855460118,Employee,False,5,66,Cancelled,2023-06-08,2023-07-09,False
1835,17,7188.29174736236,18.605383887154822,Manager,True,8,54,Hold,2023-07-20,2023-12-20,False
1836,13,8999.277104514997,24.49852699313591,Employee,True,6,76,Cancelled,2023-11-04,2023-11-28,False
1837,19,7308.419072069976,0.20288136529718281,Manager,False,23,50,In Progress,2022-08-16,2022-09-10,False
1838,24,8359.641162314607,13.637483763181507,Employee,False,14,38,Invoiced,2023-11-23,2023-12-18,False
1839,12,2360.3978564012305,25.992999204440373,Senior Manager,True,21,116,Hold,2022-07-24,2022-12-30,False
1840,8,2131.7376804685523,20.055725656922796,Manager,True,21,105,Ordered,2022-07-11,2022-12-19,False
1841,6,4623.967984936961,19.82478565001371,Employee,True,4,107,Ordered,2022-12-15,2023-03-07,False
1842,15,4384.625018155398,3.4950644098367087,Senior Manager,False,10,33,Invoiced,2022-03-08,2022-07-01,False
1843,22,3792.3221175833137,27.258256013465385,Employee,False,14,60,Ordered,2022-12-02,2023-04-16,False
1844,24,508.41773037652985,24.884821003345643,Senior Manager,True,12,10,Invoiced,2022-06-13,2023-11-17,False
1845,3,1742.74663721107,22.035200328336476,Senior Manager,False,13,31,Ordered,2023-04-06,2023-04-07,False
1846,15,9743.691276904103,24.138958453235382,Manager,False,9,102,Shipped,2023-02-04,2023-02-22,False
1847,1,7431.712783167635,4.402012826921133,Employee,True,18,60,Hold,2023-08-01,2023-11-04,False
1848,23,1976.904380114726,19.18365238990682,Senior Manager,False,12,62,Shipped,2022-03-04,2022-10-20,False
1849,16,5139.533053964387,12.223011079070801,Manager,False,13,2,Ordered,2023-03-26,2023-11-25,False
1850,6,4688.035501446494,6.032365248047582,Employee,False,12,43,Shipped,2022-10-11,2023-04-16,False
1851,20,612.9433225347244,12.814144625491666,Senior Manager,True,22,107,Invoiced,2022-05-23,2022-12-21,False
1852,13,1465.1048528760373,17.543382088840666,Senior Manager,True,14,102,Shipped,2022-09-19,2023-07-18,False
1853,22,8926.064481819805,3.968805184685835,Manager,True,1,44,Invoiced,2023-10-12,2023-11-07,False
1854,2,4867.461297869658,28.618735478768162,Senior Manager,False,9,42,Hold,2022-07-06,2023-02-26,False
1855,2,176.689521093442,19.869107108363696,Manager,False,23,50,Cancelled,2023-10-09,2023-11-19,False
1856,21,7031.849581894491,12.982941366399528,Manager,True,2,34,In Progress,2022-07-27,2022-08-17,False
1857,14,827.542203436843,23.250255845082496,Manager,True,5,25,Hold,2022-01-12,2022-10-15,False
1858,7,1279.7047281574294,4.138379056017212,Employee,True,20,82,Shipped,2022-06-28,2022-11-12,False
1859,8,1453.174823749775,4.071093501676193,Employee,False,13,33,Cancelled,2022-08-24,2023-04-29,True
1860,24,4049.738394750521,13.824184662879095,Manager,True,6,6,Invoiced,2023-09-27,2023-10-14,False
1861,6,4004.6634614538393,1.3375620063415805,Employee,True,10,83,Shipped,2023-05-29,2023-08-06,False
1862,9,754.7423026265388,23.975634744011636,Senior Manager,False,15,95,In Progress,2022-11-21,2023-08-14,False
1863,14,7917.305585652299,2.565573459843499,Employee,True,2,62,Cancelled,2023-03-11,2023-07-22,False
1864,7,8042.638923291282,20.555216482035107,Senior Manager,True,12,91,Ordered,2022-05-21,2023-09-25,False
1865,13,2826.2058173433393,12.932181193578213,Employee,False,10,81,Invoiced,2023-11-01,2023-11-26,False
1866,3,3962.7309909406663,27.983358456209945,Senior Manager,False,18,40,In Progress,2022-07-01,2022-08-14,False
1867,7,8042.8170258793525,6.05935646442482,Senior Manager,True,4,120,Invoiced,2022-09-05,2023-10-18,False
1868,24,8154.848199253763,12.665558334048665,Employee,True,3,105,Cancelled,2023-08-12,2023-08-20,False
1869,6,8105.274156361676,11.133175566711765,Employee,True,3,113,Shipped,2022-11-27,2023-02-23,False
1870,9,3359.2924755391687,16.968515973758777,Manager,True,13,32,Ordered,2023-04-13,2023-11-24,False
1871,4,5964.092845194391,0.20902026020581999,Senior Manager,True,9,65,In Progress,2023-05-20,2023-07-14,False
1872,23,9619.78978106652,7.576266921568253,Senior Manager,True,7,39,In Progress,2023-08-25,2023-11-27,False
1873,4,3204.339879644233,12.874666376176833,Manager,False,4,44,Shipped,2023-02-11,2023-09-28,False
1874,16,9434.468999526973,15.64707081562862,Manager,False,7,67,In Progress,2022-01-06,2023-04-08,False
1875,7,702.5861423440053,20.438506341179153,Senior Manager,False,9,31,Ordered,2023-06-06,2023-08-30,False
1876,5,3187.4557431591243,17.635008558813908,Employee,False,13,119,In Progress,2022-05-17,2023-01-09,False
1877,22,6500.51161742523,27.412916314637094,Manager,False,14,15,Hold,2023-10-06,2023-11-13,False
1878,16,7560.94953169007,29.366715752997685,Employee,True,21,31,In Progress,2023-07-12,2023-12-29,False
1879,15,5984.699364301002,7.768601526312527,Employee,True,5,14,Invoiced,2022-11-01,2023-12-10,False
